9.368221	99.87031
9.368398	99.87035
9.368575	99.87039
9.368752	99.87043
9.368929	99.87046
9.369106	99.8705
9.369283	99.87054
9.36946	99.87058
9.369637	99.87061
9.369814	99.87065
9.369991	99.87069
9.370168	99.87073
9.370345	99.87076
9.370522	99.8708
9.370699	99.87084
9.370876	99.87088
9.371053	99.87091
9.37123	99.87095
9.371407	99.87099
9.371584	99.87103
9.371761	99.87106
9.371938	99.8711
9.372115	99.87114
9.372292	99.87118
9.372469	99.87121
9.372646	99.87125
9.372823	99.87129
9.373	99.87133
9.373177	99.87136
9.373354	99.8714
9.373531	99.87144
9.373708	99.87148
9.373885	99.87151
9.374062	99.87155
9.374239	99.87159
9.374416	99.87163
9.374593	99.87166
9.37477	99.8717
9.374947	99.87174
9.375124	99.87178
9.375301	99.87181
9.375478	99.87185
9.375655	99.87189
9.375832	99.87192
9.376009	99.87196
9.376186	99.872
9.376363	99.87204
9.37654	99.87207
9.376717	99.87211
9.376894	99.87215
9.377071	99.87219
9.377248	99.87222
9.377425	99.87226
9.377602	99.8723
9.377779	99.87234
9.377957	99.87237
9.378133	99.87241
9.378311	99.87245
9.378488	99.87249
9.378664	99.87252
9.378842	99.87256
9.379019	99.8726
9.379196	99.87264
9.379373	99.87267
9.37955	99.87271
9.379727	99.87275
9.379904	99.87279
9.380081	99.87282
9.380258	99.87286
9.380435	99.8729
9.380612	99.87294
9.380789	99.87297
9.380966	99.87301
9.381143	99.87305
9.38132	99.87309
9.381497	99.87312
9.381674	99.87316
9.381851	99.8732
9.382028	99.87324
9.382205	99.87327
9.382382	99.87331
9.382559	99.87335
9.382736	99.87339
9.382913	99.87342
9.38309	99.87346
9.383267	99.8735
9.383444	99.87354
9.383621	99.87357
9.383798	99.87361
9.383975	99.87365
9.384152	99.87369
9.384329	99.87372
9.384506	99.87376
9.384683	99.8738
9.38486	99.87384
9.385037	99.87387
9.385214	99.87391
9.385391	99.87395
9.385568	99.87399
9.385745	99.87402
9.385922	99.87406
9.386099	99.8741
9.386276	99.87414
9.386453	99.87417
9.38663	99.87421
9.386807	99.87425
9.386984	99.87429
9.387161	99.87432
9.387338	99.87436
9.387515	99.8744
9.387692	99.87444
9.387869	99.87447
9.388046	99.87451
9.388223	99.87455
9.3884	99.87459
9.388577	99.87462
9.388754	99.87466
9.388931	99.8747
9.389108	99.87474
9.389285	99.87477
9.389462	99.87481
9.389639	99.87485
9.389816	99.87489
9.389993	99.87492
9.39017	99.87496
9.390347	99.875
9.390524	99.87504
9.390701	99.87507
9.390878	99.87511
9.391055	99.87515
9.391232	99.87519
9.391409	99.87522
9.391586	99.87526
9.391763	99.8753
9.39194	99.87534
9.392117	99.87537
9.392294	99.87541
9.392471	99.87545
9.392648	99.87549
9.392825	99.87552
9.393002	99.87556
9.393179	99.8756
9.393356	99.87564
9.393533	99.87567
9.39371	99.87571
9.393887	99.87575
9.394064	99.87579
9.394241	99.87582
9.394418	99.87586
9.394595	99.8759
9.394772	99.87594
9.394949	99.87597
9.395126	99.87601
9.395303	99.87605
9.39548	99.87609
9.395657	99.87612
9.395834	99.87616
9.396011	99.8762
9.396188	99.87624
9.396365	99.87627
9.396542	99.87631
9.396719	99.87635
9.396896	99.87639
9.397073	99.87642
9.39725	99.87646
9.397427	99.8765
9.397604	99.87654
9.397781	99.87657
9.397958	99.87661
9.398135	99.87665
9.398312	99.87669
9.398489	99.87672
9.398666	99.87676
9.398843	99.8768
9.39902	99.87684
9.399197	99.87687
9.399374	99.87691
9.399551	99.87695
9.399728	99.87699
9.399905	99.87702
9.400082	99.87706
9.400259	99.8771
9.400436	99.87714
9.400613	99.87717
9.40079	99.87721
9.400967	99.87725
9.401144	99.87729
9.401321	99.87732
9.401498	99.87736
9.401675	99.8774
9.401852	99.87744
9.402029	99.87747
9.402206	99.87751
9.402383	99.87755
9.40256	99.87759
9.402737	99.87762
9.402914	99.87766
9.403091	99.8777
9.403268	99.87774
9.403445	99.87777
9.403622	99.87781
9.403799	99.87785
9.403976	99.87789
9.404153	99.87792
9.40433	99.87796
9.404507	99.878
9.404684	99.87804
9.404861	99.87807
9.405038	99.87811
9.405215	99.87815
9.405392	99.87819
9.405569	99.87822
9.405746	99.87826
9.405923	99.8783
9.4061	99.87834
9.406277	99.87837
9.406454	99.87841
9.406631	99.87845
9.406808	99.87849
9.406985	99.87852
9.407162	99.87856
9.407339	99.8786
9.407516	99.87864
9.407693	99.87867
9.40787	99.87871
9.408047	99.87875
9.408224	99.87879
9.408401	99.87882
9.408578	99.87886
9.408755	99.8789
9.408932	99.87894
9.409109	99.87897
9.409286	99.87901
9.409463	99.87905
9.40964	99.87909
9.409817	99.87912
9.409994	99.87916
9.410171	99.8792
9.410348	99.87924
9.410525	99.87927
9.410702	99.87931
9.410879	99.87935
9.411056	99.87939
9.411233	99.87942
9.41141	99.87946
9.411587	99.8795
9.411764	99.87954
9.411941	99.87957
9.412118	99.87961
9.412295	99.87965
9.412472	99.87969
9.412649	99.87972
9.412826	99.87976
9.413003	99.8798
9.41318	99.87984
9.413357	99.87987
9.413534	99.87991
9.413711	99.87995
9.413888	99.87999
9.414065	99.88002
9.414242	99.88006
9.414419	99.8801
9.414596	99.88014
9.414773	99.88017
9.41495	99.88021
9.415127	99.88025
9.415304	99.88029
9.415481	99.88032
9.415658	99.88036
9.415835	99.8804
9.416012	99.88043
9.416189	99.88047
9.416366	99.88051
9.416543	99.88055
9.41672	99.88058
9.416897	99.88062
9.417074	99.88066
9.417251	99.8807
9.417428	99.88073
9.417605	99.88077
9.417782	99.88081
9.41796	99.88085
9.418136	99.88088
9.418313	99.88092
9.418491	99.88096
9.418667	99.881
9.418845	99.88103
9.419022	99.88107
9.419198	99.88111
9.419376	99.88115
9.419553	99.88118
9.41973	99.88122
9.419907	99.88126
9.420084	99.8813
9.420261	99.88133
9.420438	99.88137
9.420615	99.88141
9.420792	99.88145
9.420969	99.88148
9.421146	99.88152
9.421323	99.88156
9.4215	99.8816
9.421677	99.88163
9.421854	99.88167
9.422031	99.88171
9.422208	99.88175
9.422385	99.88178
9.422562	99.88182
9.422739	99.88186
9.422917	99.88189
9.423094	99.88193
9.423273	99.88196
9.423451	99.88199
9.42363	99.88202
9.423808	99.88204
9.423988	99.88207
9.424167	99.88209
9.424346	99.88212
9.424526	99.88214
9.424706	99.88216
9.424886	99.88218
9.425066	99.88219
9.425246	99.88221
9.425426	99.88223
9.425606	99.88224
9.425786	99.88226
9.425966	99.88227
9.426147	99.88229
9.426327	99.88231
9.426507	99.88232
9.426687	99.88234
9.426867	99.88235
9.427047	99.88237
9.427228	99.88239
9.427408	99.8824
9.427588	99.88242
9.427768	99.88244
9.427948	99.88245
9.428128	99.88247
9.428309	99.88248
9.428489	99.8825
9.428669	99.88252
9.428849	99.88253
9.429029	99.88255
9.429209	99.88256
9.42939	99.88258
9.42957	99.8826
9.42975	99.88261
9.42993	99.88263
9.43011	99.88265
9.43029	99.88266
9.430471	99.88268
9.430651	99.88269
9.430831	99.88271
9.431011	99.88273
9.431191	99.88274
9.431371	99.88276
9.431551	99.88277
9.431732	99.88279
9.431912	99.88281
9.432092	99.88282
9.432272	99.88284
9.432452	99.88286
9.432632	99.88287
9.432813	99.88289
9.432993	99.8829
9.433173	99.88292
9.433353	99.88294
9.433533	99.88295
9.433713	99.88297
9.433894	99.88298
9.434074	99.883
9.434254	99.88302
9.434434	99.88303
9.434614	99.88305
9.434794	99.88307
9.434975	99.88308
